iso3;anio;valor_en_porcentaje
MAR;2010;5.875152
MEX;2010;6.7668595
MKD;2010;19.774769
MYS;2010;2.3300166
NLD;2010;4.0394363
NOR;2010;65.7384
NZL;2010;38.803276
PAK;2010;12.088612
PER;2010;26.664782
ARG;2010;13.822569
BRA;2010;45.072945
CHL;2010;19.835663
PHL;2010;14.875531
OWID_WRL;2010;14.02646
POL;2010;3.4536798
PRT;2010;27.39321
ROU;2010;22.228735
RUS;2010;11.740083
SVK;2010;27.591356
SVN;2010;33.31284
SWE;2010;63.210236
THA;2010;2.9042287
TTO;2010;0.005231401
TUR;2010;12.285738
TWN;2010;10.080623
UKR;2010;19.250893
USA;2010;14.558342
UZB;2010;4.280572
VEN;2010;22.48446
VNM;2010;14.7117405
ZAF;2010;2.788848
AUS;2011;5.688442
AUT;2011;30.510199
AZE;2011;5.0353055
BEL;2011;21.971338
BGD;2011;0.95213187
BGR;2011;24.144741
BLR;2011;0.24898136
CAN;2011;34.96656
CHE;2011;49.92356
CHN;2011;7.820168
COL;2011;32.644135
CZE;2011;19.824572
DEU;2011;18.26981
DNK;2011;19.853529
DZA;2011;0.23525994
ECU;2011;19.212603
EGY;2011;4.3315444
ESP;2011;24.583025
EST;2011;5.0025625
FIN;2011;38.607655
FRA;2011;47.847885
GBR;2011;12.717207
GRC;2011;6.3986807
HKG;2011;0.13770953
HRV;2011;15.510488
HUN;2011;19.16413
IDN;2011;3.4787219
IND;2011;8.870072
IRL;2011;9.50042
IRN;2011;1.2023624
ISR;2011;0.36799976
ITA;2011;12.443046
JPN;2011;13.484619
KAZ;2011;3.1190948
KOR;2011;13.63315
LTU;2011;5.3377385
LUX;2011;2.5544233
LVA;2011;19.912294
MAR;2011;3.6347337
MEX;2011;6.865953
MKD;2011;11.624276
MYS;2011;2.8877702
NLD;2011;4.645456
NOR;2011;66.57195
NZL;2011;39.607872
PAK;2011;12.820682
PER;2011;25.767502
PHL;2011;16.142355
ARG;2011;12.777892
BRA;2011;45.192383
CHL;2011;18.481121
POL;2011;4.0425887
PRT;2011;24.511286
OWID_WRL;2011;13.847883
ROU;2011;19.172226
RUS;2011;11.250788
SVK;2011;28.46719
SVN;2011;32.899265
SWE;2011;65.91265
THA;2011;3.5747106
TTO;2011;0.005294507
TUR;2011;11.92737
TWN;2011;10.2453575
UKR;2011;18.298159
USA;2011;15.45642
UZB;2011;2.8236873
VEN;2011;23.65197
VNM;2011;19.027449
ZAF;2011;3.0943701
AUS;2012;5.688193
AUT;2012;35.894623
AZE;2012;3.3029988
BEL;2012;20.627127
BGD;2012;0.8133145
BGR;2012;26.746008
BLR;2012;0.26323506
CAN;2012;35.349712
CHE;2012;51.099987
CHN;2012;9.314527
COL;2012;30.217394
CZE;2012;21.347332
DEU;2012;18.85611
DNK;2012;22.671543
DZA;2012;0.22453195
ECU;2012;19.8579
EGY;2012;4.18029
ESP;2012;25.584332
EST;2012;6.1865497
FIN;2012;42.87004
FRA;2012;47.927074
GBR;2012;13.252018
GRC;2012;8.401619
HKG;2012;0.061687157
HRV;2012;16.895237
HUN;2012;20.44679
IDN;2012;3.5759468
IND;2012;8.085494
IRL;2012;9.308356
IRN;2012;1.5226347
ISR;2012;0.5259034
ITA;2012;14.165738
JPN;2012;6.545797
KAZ;2012;2.8572173
KOR;2012;13.068792
LTU;2012;5.8947334
LUX;2012;2.9861996
LVA;2012;25.260374
MAR;2012;3.1035633
MEX;2012;6.2674856
MKD;2012;9.057919
MYS;2012;3.0349357
NLD;2012;4.7294273
NOR;2012;70.37011
NZL;2012;36.963947
PAK;2012;5.3564196
PER;2012;25.90535
PHL;2012;16.418247
POL;2012;5.2285085
PRT;2012;21.701546
ARG;2012;11.961745
BRA;2012;42.944187
CHL;2012;18.747072
ROU;2012;18.630856
OWID_WRL;2012;13.853194
RUS;2012;11.277381
SVK;2012;30.172613
SVN;2012;33.18197
SWE;2012;69.13033
THA;2012;3.8904219
TTO;2012;0.005345583
TUR;2012;12.581578
TWN;2012;10.310872
UKR;2012;18.574541
USA;2012;15.3931055
UZB;2012;3.2086465
VEN;2012;22.079144
VNM;2012;23.4617
ZAF;2012;2.7520022
AUS;2013;6.5121694
AUT;2013;35.275146
AZE;2013;2.7653382
BEL;2013;21.34844
BGD;2013;0.768418
BGR;2013;28.885094
BLR;2013;0.3147603
CAN;2013;35.69833
CHE;2013;50.038666
CHN;2013;9.819577
COL;2013;27.414104
CZE;2013;22.620626
DEU;2013;18.640593
DNK;2013;23.113413
DZA;2013;0.06476319
ECU;2013;17.394707
EGY;2013;4.177184
ESP;2013;29.262796
EST;2013;4.8759193
FIN;2013;40.82814
FRA;2013;48.38952
GBR;2013;14.757442
GRC;2013;12.436178
HKG;2013;0.08599804
HRV;2013;26.756195
HUN;2013;21.100122
IDN;2013;4.45611
IND;2013;8.668154
IRL;2013;10.137973
IRN;2013;1.9504379
ISR;2013;0.61449736
ITA;2013;17.610695
JPN;2013;6.8713756
KAZ;2013;2.8628845
KOR;2013;12.243634
LTU;2013;7.896079
LUX;2013;3.662436
LVA;2013;22.860985
MAR;2013;5.0947366
MEX;2013;6.2457623
MKD;2013;14.399767
MYS;2013;3.5195735
NLD;2013;4.4526076
NOR;2013;67.78259
NZL;2013;36.98205
PAK;2013;13.005525
PER;2013;26.089096
PHL;2013;14.806336
POL;2013;5.170563
PRT;2013;29.105732
ROU;2013;23.662155
ARG;2013;12.594494
BRA;2013;41.090595
CHL;2013;18.79665
RUS;2013;11.7794285
OWID_WRL;2013;14.218884
SVK;2013;30.854008
SVN;2013;35.35165
SWE;2013;67.38797
THA;2013;3.98071
TTO;2013;0.005216589
TUR;2013;13.619627
TWN;2013;10.321468
UKR;2013;18.936481
USA;2013;15.5773325
UZB;2013;3.1335287
VEN;2013;21.720543
VNM;2013;23.955326
ZAF;2013;2.9903314
AUS;2014;5.9665823
AUT;2014;36.64313
AZE;2014;2.4241152
BEL;2014;19.61335
BGD;2014;0.6303479
BGR;2014;29.603085
BLR;2014;0.3043164
CAN;2014;35.108894
CHE;2014;53.34264
CHN;2014;11.225777
COL;2014;26.4035
CZE;2014;22.841797
DEU;2014;20.140293
DNK;2014;26.705221
DZA;2014;0.11750259
ECU;2014;17.304941
EGY;2014;4.1816525
ESP;2014;29.665375
EST;2014;5.82325
FIN;2014;43.415627
FRA;2014;51.00104
GBR;2014;16.293066
GRC;2014;11.320253
HKG;2014;0.07251783
HRV;2014;28.475935
HUN;2014;22.000332
IDN;2014;4.6063786
IND;2014;8.6589985
IRL;2014;11.478303
IRN;2014;1.8342587
ISR;2014;1.0519477
ITA;2014;19.739758
JPN;2014;6.998991
KAZ;2014;2.9003732
KOR;2014;13.672537
LTU;2014;8.227861
LUX;2014;4.3592978
LVA;2014;19.858122
MAR;2014;4.4455295
MEX;2014;7.6135764
MKD;2014;12.526186
MYS;2014;3.8796122
NLD;2014;4.8333406
NOR;2014;69.14574
NZL;2014;37.56255
PAK;2014;13.060991
PER;2014;25.83989
PHL;2014;13.993934
POL;2014;6.0559654
PRT;2014;30.292532
ROU;2014;26.27935
RUS;2014;11.68843
ARG;2014;12.501876
BRA;2014;39.964443
CHL;2014;20.39204
SVK;2014;32.813473
OWID_WRL;2014;14.607744
SVN;2014;42.298573
SWE;2014;68.36714
THA;2014;4.3889365
TTO;2014;0.005784439
TUR;2014;9.878768
TWN;2014;9.948926
UKR;2014;21.339785
USA;2014;15.654167
UZB;2014;2.971866
VEN;2014;22.201662
VNM;2014;23.182652
ZAF;2014;3.3297665
AUS;2015;6.2821994
AUT;2015;35.00307
AZE;2015;2.7468376
BEL;2015;17.058172
BGD;2015;0.7730467
BGR;2015;28.99189
BLR;2015;0.3573981
CAN;2015;35.29122
CHE;2015;51.21777
CHN;2015;12.093473
COL;2015;27.78511
CZE;2015;21.368202
DEU;2015;21.151917
DNK;2015;28.598318
DZA;2015;0.09681336
ECU;2015;19.689713
EGY;2015;4.328854
ESP;2015;26.910385
EST;2015;6.9001513
FIN;2015;46.525658
FRA;2015;50.311863
GBR;2015;18.970213
GRC;2015;13.459677
HKG;2015;0.08488142
HRV;2015;22.67194
HUN;2015;20.997887
IDN;2015;3.9189403
IND;2015;8.531912
IRL;2015;13.121304
IRN;2015;1.6447008
ISR;2015;1.3504988
ITA;2015;17.510365
JPN;2015;8.364144
KAZ;2015;3.9617755
KOR;2015;14.19874
LTU;2015;8.652507
LUX;2015;5.030449
LVA;2015;19.562021
MAR;2015;5.377317
MEX;2015;7.2490015
MKD;2015;18.57748
MYS;2015;4.0505075
NLD;2015;5.1823473
NOR;2015;69.147736
NZL;2015;38.14184
PAK;2015;12.538178
PER;2015;25.960857
PHL;2015;13.524707
POL;2015;6.561511
PRT;2015;24.459372
ROU;2015;26.86198
RUS;2015;12.106256
SVK;2015;31.679123
ARG;2015;12.7179365
BRA;2015;41.11646
CHL;2015;21.905157
SVN;2015;35.81753
SWE;2015;69.75658
OWID_WRL;2015;14.884314
THA;2015;4.3159814
TTO;2015;0.006761992
TUR;2015;14.110687
TWN;2015;8.84639
UKR;2015;24.520107
USA;2015;15.890926
UZB;2015;3.013055
VEN;2015;20.805847
VNM;2015;18.646856
ZAF;2015;3.5884633
AUS;2016;7.1855173
AUT;2016;35.69875
AZE;2016;3.331108
BEL;2016;22.241457
BGD;2016;0.7727132
BGR;2016;28.825388
BLR;2016;0.42177868
CAN;2016;36.202087
CHE;2016;49.890896
CHN;2016;13.278741
COL;2016;25.639427
CZE;2016;20.034657
DEU;2016;20.31762
DNK;2016;27.45463
DZA;2016;0.14580713
ECU;2016;23.698437
EGY;2016;4.131468
ESP;2016;28.08074
EST;2016;6.731134
FIN;2016;44.53581
FRA;2016;48.378597
GBR;2016;19.225449
GRC;2016;13.662956
HKG;2016;0.102308966
HRV;2016;23.881334
HUN;2016;20.817377
IDN;2016;5.699784
IND;2016;8.27244
IRL;2016;11.98436
IRN;2016;2.0292344
ISR;2016;1.8407775
ITA;2016;17.231768
JPN;2016;8.938181
KAZ;2016;4.44766
KOR;2016;13.736086
LTU;2016;9.965918
LUX;2016;5.4342875
LVA;2016;22.235506
MAR;2016;5.5828094
MEX;2016;7.1158977
MKD;2016;18.148567
MYS;2016;5.2339373
NLD;2016;5.292908
NOR;2016;70.526054
NZL;2016;38.975163
PAK;2016;12.543639
PER;2016;24.635092
PHL;2016;13.009485
POL;2016;6.0504937
PRT;2016;29.276424
ROU;2016;27.270899
RUS;2016;12.387833
SVK;2016;31.518919
SVN;2016;35.74344
SWE;2016;68.34475
ARG;2016;12.31635
BRA;2016;44.165867
CHL;2016;20.180143
THA;2016;4.72746
TTO;2016;0.007576387
OWID_WRL;2016;15.32597
TUR;2016;14.547007
TWN;2016;8.268468
UKR;2016;22.212666
USA;2016;16.75473
UZB;2016;3.568016
VEN;2016;20.002008
VNM;2016;19.181913
ZAF;2016;4.178922
AUS;2017;6.7429633
AUT;2017;34.537975
AZE;2017;3.0345747
BEL;2017;22.121187
BGD;2017;0.85236263
BGR;2017;26.63935
BLR;2017;0.7627388
CAN;2017;36.132683
CHE;2017;49.024372
CHN;2017;14.020756
COL;2017;30.291828
CZE;2017;21.252264
DEU;2017;21.253159
DNK;2017;32.161762
DZA;2017;0.24701828
ECU;2017;28.488995
EGY;2017;3.8699899
ESP;2017;24.91084
EST;2017;7.1341367
FIN;2017;46.300705
FRA;2017;47.446007
GBR;2017;20.887016
GRC;2017;12.053656
HKG;2017;0.1141411
HRV;2017;20.280275
HUN;2017;19.832886
IDN;2017;5.550623
IND;2017;8.716965
IRL;2017;14.194337
IRN;2017;2.1693943
IRQ;2017;0.9941117
ISR;2017;1.8379426
ITA;2017;16.370815
JPN;2017;10.142102
KAZ;2017;3.990229
KOR;2017;12.83264
LTU;2017;11.260349
LUX;2017;6.6963987
LVA;2017;30.942255
MAR;2017;5.275795
MEX;2017;7.3266783
MKD;2017;11.817234
MYS;2017;6.66239
NLD;2017;5.837939
NOR;2017;70.311775
NZL;2017;37.033337
PAK;2017;11.794717
PER;2017;28.8025
PHL;2017;12.526378
POL;2017;6.190997
PRT;2017;21.441805
ROU;2017;25.05844
RUS;2017;12.473295
SVK;2017;30.060268
SVN;2017;35.05303
SWE;2017;69.66473
THA;2017;5.4587784
TTO;2017;0.007098068
ARG;2017;12.547355
BRA;2017;43.811283
CHL;2017;22.318325
TUR;2017;13.240314
OWID_WRL;2017;15.6531725
TWN;2017;6.4267406
UKR;2017;25.435728
USA;2017;17.462856
UZB;2017;3.9723732
VEN;2017;21.940296
VNM;2017;24.208345
ZAF;2017;4.7483196
AUS;2018;8.278479
AUT;2018;34.527843
AZE;2018;3.0657055
BEL;2018;17.703709
BGD;2018;0.706803
BGR;2018;31.298117
BLR;2018;0.6259269
CAN;2018;35.12247
CHE;2018;51.802402
CHN;2018;14.811208
COL;2018;29.727283
CZE;2018;21.894361
DEU;2018;22.21922
DNK;2018;30.937922
DZA;2018;0.28842947
ECU;2018;27.486797
EGY;2018;4.0817986
ESP;2018;26.878878
EST;2018;8.032572
FIN;2018;46.06942
FRA;2018;49.59968
GBR;2018;21.850895
GRC;2018;13.840935
HKG;2018;0.123472884
HRV;2018;27.056107
HUN;2018;19.686523
IDN;2018;7.8509026
IND;2018;9.160233
IRL;2018;15.684064
IRN;2018;1.4950426
IRQ;2018;0.9600835
ISR;2018;1.9963728
ITA;2018;17.727497
JPN;2018;11.7921915
KAZ;2018;3.5928986
KOR;2018;11.973716
LTU;2018;10.192717
LUX;2018;7.1412535
LVA;2018;23.44276
MAR;2018;7.0946255
MEX;2018;8.129949
MKD;2018;17.79144
MYS;2018;6.6719
NLD;2018;6.619335
NOR;2018;69.60095
NZL;2018;38.037117
PAK;2018;11.757548
PER;2018;29.431831
PHL;2018;12.231396
POL;2018;5.850796
PRT;2018;26.87804
ROU;2018;25.68698
RUS;2018;12.184147
SVK;2018;29.076523
SVN;2018;35.78343
SWE;2018;70.09305
THA;2018;6.5580673
TTO;2018;0.007455219
TUR;2018;14.940921
ARG;2018;13.104081
BRA;2018;46.57293
CHL;2018;24.333767
TWN;2018;7.3115206
OWID_WRL;2018;16.013597
UKR;2018;24.63582
USA;2018;17.022757
UZB;2018;2.9271045
VEN;2018;24.067268
VNM;2018;20.761816
ZAF;2018;4.480698
AUS;2019;8.873599
AUT;2019;35.54422
AZE;2019;2.6910236
BEL;2019;22.987614
BGD;2019;0.6336403
BGR;2019;30.568886
BLR;2019;0.76101774
CAN;2019;34.93928
CHE;2019;52.800148
CHN;2019;15.632977
COL;2019;28.663414
CZE;2019;22.951702
DEU;2019;23.9526
DNK;2019;34.80717
DZA;2019;0.29497427
ECU;2019;31.76705
EGY;2019;5.169897
ESP;2019;26.638874
EST;2019;10.685646
FIN;2019;47.791584
FRA;2019;49.22784
GBR;2019;22.635
GRC;2019;14.173362
HKG;2019;0.15655947
HRV;2019;24.222437
HUN;2019;20.784164
IDN;2019;8.365575
IND;2019;10.2422495
IRL;2019;18.01682
IRN;2019;3.3384793
IRQ;2019;2.1947129
ISR;2019;3.0677214
ITA;2019;17.864973
JPN;2019;12.899484
KAZ;2019;3.5938017
KOR;2019;13.353923
LTU;2019;11.211691
LUX;2019;7.9173098
LVA;2019;20.844694
MAR;2019;7.536463
MEX;2019;8.174997
MKD;2019;11.507933
MYS;2019;6.7628555
NLD;2019;7.944528
NOR;2019;68.11027
NZL;2019;36.742664
PAK;2019;13.292276
PER;2019;29.230959
PHL;2019;11.298128
POL;2019;6.989287
PRT;2019;26.377306
ROU;2019;25.315464
RUS;2019;12.502824
SVK;2019;31.853455
SVN;2019;36.538246
SWE;2019;69.576935
THA;2019;7.14968
TTO;2019;0.007824987
TUR;2019;19.349861
TWN;2019;8.798216
ARG;2019;14.213793
UKR;2019;25.317188
BRA;2019;47.96302
CHL;2019;23.463417
USA;2019;17.423882
OWID_WRL;2019;16.583149
UZB;2019;3.1971161
VEN;2019;26.934126
VNM;2019;15.891136
ZAF;2019;4.585391
AUS;2020;10.834546
AUT;2020;38.186146
AZE;2020;1.9140551
BEL;2020;23.931915
BGD;2020;0.6318109
BGR;2020;32.983704
BLR;2020;1.3419327
CAN;2020;37.28931
CHE;2020;55.63272
CHN;2020;16.28526
COL;2020;29.010368
CZE;2020;24.860222
DEU;2020;25.804674
DNK;2020;39.665318
DZA;2020;0.30043116
ECU;2020;36.084644
EGY;2020;6.564383
ESP;2020;32.30969
EST;2020;15.223135
FIN;2020;52.013443
FRA;2020;50.99431
GBR;2020;26.39663
GRC;2020;17.60325
HKG;2020;0.3168515
HRV;2020;26.004786
HUN;2020;21.981966
IDN;2020;10.509455
IND;2020;11.13902
IRL;2020;21.512913
IRN;2020;2.4109805
ISR;2020;4.247397
ITA;2020;20.03473
JPN;2020;13.5404825
KAZ;2020;4.171065
KOR;2020;15.38554
LTU;2020;11.799221
LUX;2020;10.880759
LVA;2020;26.028193
MAR;2020;7.6258807
MEX;2020;10.3740635
MKD;2020;14.431223
MYS;2020;7.642008
NLD;2020;11.181961
NOR;2020;71.872536
NZL;2020;39.00038
PAK;2020;14.341721
PER;2020;33.69096
PHL;2020;12.006867
POL;2020;7.769742
PRT;2020;31.708536
ROU;2020;26.763618
RUS;2020;13.798109
SVK;2020;32.935352
SVN;2020;41.24567
SWE;2020;71.45022
THA;2020;7.161942
TTO;2020;0.008875872
TUR;2020;19.063711
TWN;2020;8.84075
UKR;2020;25.866266
USA;2020;19.044956
ARG;2020;15.210581
BRA;2020;49.73668
CHL;2020;25.859335
UZB;2020;2.4724567
OWID_WRL;2020;17.737514
VEN;2020;34.953274
VNM;2020;18.62855
ZAF;2020;4.525839
AUS;2021;12.895153
AUT;2021;36.084133
AZE;2021;2.0616357
BEL;2021;26.657352
BGD;2021;0.6982034
BGR;2021;32.37981
BLR;2021;5.669104
CAN;2021;36.2481
CHE;2021;52.978004
CHN;2021;17.218676
COL;2021;31.01171
CZE;2021;24.019878
DEU;2021;23.939047
DNK;2021;40.553944
DZA;2021;0.25449628
ECU;2021;32.358585
EGY;2021;6.1472235
ESP;2021;31.804523
EST;2021;14.843358
FIN;2021;54.21275
FRA;2021;50.04819
GBR;2021;23.703312
GRC;2021;20.097876
HKG;2021;0.31282043
HRV;2021;29.736883
HUN;2021;22.120047
IDN;2021;11.139235
IND;2021;10.8042145
IRL;2021;18.401402
IRN;2021;1.5611148
ISR;2021;5.197495
ITA;2021;18.163124
JPN;2021;14.915517
KAZ;2021;4.042608
KOR;2021;14.9779215
LTU;2021;12.441872
LUX;2021;10.161169
LVA;2021;25.439962
MAR;2021;7.553371
MEX;2021;11.168653
MKD;2021;15.228883
MYS;2021;8.161202
NLD;2021;12.910872
NOR;2021;72.297134
NZL;2021;40.13634
PAK;2021;13.931314
PER;2021;30.908962
PHL;2021;12.526743
POL;2021;7.8930745
PRT;2021;33.323704
ROU;2021;26.412868
RUS;2021;13.00748
SVK;2021;30.811522
SVN;2021;39.05722
SWE;2021;73.17985
THA;2021;7.2083106
TTO;2021;0.008597386
TUR;2021;16.45341
TWN;2021;8.086329
UKR;2021;29.286963
USA;2021;18.44939
UZB;2021;2.3471544
ARG;2021;13.89489
BRA;2021;45.948105
CHL;2021;24.355661
VEN;2021;30.440966
OWID_WRL;2021;17.693108
VNM;2021;22.623459
ZAF;2021;5.688755
AUS;2022;14.454731
AUT;2022;36.607925
AZE;2022;2.5034385
BEL;2022;26.75972
BGD;2022;0.7543987
BGR;2022;30.389318
BLR;2022;4.948324
CAN;2022;36.139645
CHE;2022;52.91246
CHN;2022;18.379875
COL;2022;30.853983
CZE;2022;24.141117
DEU;2022;23.798971
DNK;2022;43.043022
DZA;2022;0.2927589
ECU;2022;30.134436
EGY;2022;5.651781
ESP;2022;30.204054
EST;2022;15.2651
FIN;2022;57.825462
FRA;2022;46.267143
GBR;2022;25.213627
GRC;2022;19.891735
HKG;2022;0.38217172
HRV;2022;26.92303
HUN;2022;24.004591
IDN;2022;10.204954
IND;2022;11.543422
IRL;2022;20.13166
IRN;2022;1.2167524
ISR;2022;6.465607
ITA;2022;16.598764
JPN;2022;15.127815
KAZ;2022;4.03933
KOR;2022;16.791805
LTU;2022;12.488818
LUX;2022;10.850782
LVA;2022;26.908577
MAR;2022;7.263463
MEX;2022;10.075467
MKD;2022;13.73907
MYS;2022;8.150381
NLD;2022;15.435532
NOR;2022;71.628395
NZL;2022;43.069603
PAK;2022;16.4327
PER;2022;27.61327
PHL;2022;12.511821
POL;2022;9.370145
PRT;2022;28.967491
ROU;2022;25.794762
RUS;2022;13.683644
SVK;2022;31.098017
SVN;2022;34.78444
SWE;2022;73.709915
THA;2022;7.3274584
TTO;2022;0.008836989
TUR;2022;18.845089
TWN;2022;8.884109
UKR;2022;31.416222
USA;2022;18.942993
UZB;2022;2.445178
VEN;2022;28.314623
ARG;2022;14.681846
VNM;2022;26.753923
BRA;2022;49.713047
CHL;2022;28.114304
ZAF;2022;5.763209
OWID_WRL;2022;18.208134
